PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Grau - total,Sector privat,Maramures,1994,Kilograme,2046.0
Grau - total,Sector privat,Ialomita,1994,Kilograme,1156.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,1994,Kilograme,3125.0
Grau - total,Sector privat,Constanta,1994,Kilograme,1409.0
Grau - total,din care: Exploatatii agricole individuale,Arad,1994,Kilograme,3121.0
Grau - total,din care: Exploatatii agricole individuale,Galati,1994,Kilograme,1205.0
Grau - total,Sector privat,Bacau,1994,Kilograme,2775.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,1994,Kilograme,2843.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,1994,Kilograme,3156.0
Grau - total,Sector privat,Satu Mare,1994,Kilograme,3532.0
Grau - total,Sector privat,Arad,1994,Kilograme,3395.0
Grau - total,Sector privat,Prahova,1994,Kilograme,1568.0
Grau - total,Sector privat,Galati,1994,Kilograme,1257.0
Grau - total,Sector privat,Botosani,1994,Kilograme,1891.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,1994,Kilograme,1985.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,1994,Kilograme,2781.0
Grau - total,Sector privat,Salaj,1994,Kilograme,2754.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,1994,Kilograme,1844.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,1994,Kilograme,2748.0
Grau - total,Sector privat,Caras-Severin,1994,Kilograme,2767.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,1994,Kilograme,3921.0
Grau - total,Sector privat,Teleorman,1994,Kilograme,2029.0
Grau - total,Sector privat,Tulcea,1994,Kilograme,524.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,1994,Kilograme,624.0
Grau - total,Sector privat,Iasi,1994,Kilograme,2590.0
Grau - total,din care: Exploatatii agricole individuale,Olt,1994,Kilograme,3745.0
Grau - total,Sector privat,Alba,1994,Kilograme,3273.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,1994,Kilograme,2437.0
Grau - total,din care: Exploatatii agricole individuale,Alba,1994,Kilograme,3246.0
Grau - total,Sector privat,Hunedoara,1994,Kilograme,2845.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,1994,Kilograme,436.0
Grau - total,Sector privat,Mun. Bucuresti -incl. SAI,1994,Kilograme,1841.0
Grau - total,Sector privat,Vrancea,1994,Kilograme,1963.0
Grau - total,din care: Exploatatii agricole individuale,Timis,1994,Kilograme,3960.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,1994,Kilograme,3512.0
Grau - total,Sector privat,Neamt,1994,Kilograme,3589.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,1994,Kilograme,2294.0
Grau - total,Sector privat,Brasov,1994,Kilograme,2882.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,1994,Kilograme,2887.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,1994,Kilograme,1906.0
Grau - total,Sector privat,Timis,1994,Kilograme,3898.0
Grau - total,Sector privat,Dolj,1994,Kilograme,3058.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,1994,Kilograme,1626.0
Grau - total,din care: Exploatatii agricole individuale,Braila,1994,Kilograme,1182.0
Grau - total,Sector privat,Suceava,1994,Kilograme,2901.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,1995,Kilograme,3223.0
Grau - total,Sector privat,Arges,1995,Kilograme,3430.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,1995,Kilograme,3055.0
Grau - total,Sector privat,Suceava,1995,Kilograme,2988.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,1995,Kilograme,2740.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,1995,Kilograme,3380.0
Grau - total,Sector privat,Covasna,1995,Kilograme,3408.0
Grau - total,Sector privat,Bihor,1995,Kilograme,2932.0
Grau - total,Sector privat,Gorj,1995,Kilograme,3594.0
Grau - total,Sector privat,Calarasi,1995,Kilograme,3118.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,1995,Kilograme,2753.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,1995,Kilograme,2224.0
Grau - total,Sector privat,Vaslui,1995,Kilograme,2187.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,1995,Kilograme,3180.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,1995,Kilograme,2378.0
Grau - total,Sector privat,Harghita,1995,Kilograme,2502.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,1995,Kilograme,2403.0
Grau - total,Sector privat,Bistrita-Nasaud,1995,Kilograme,3163.0
Grau - total,Sector privat,Mehedinti,1995,Kilograme,3139.0
Grau - total,Sector privat,Dambovita,1995,Kilograme,3217.0
Grau - total,din care: Exploatatii agricole individuale,Olt,1995,Kilograme,3884.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,1995,Kilograme,3296.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,1995,Kilograme,3051.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,1995,Kilograme,3189.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,1995,Kilograme,2593.0
Grau - total,Sector privat,Braila,1995,Kilograme,2404.0
Grau - total,Sector privat,Mures,1995,Kilograme,3643.0
Grau - total,Sector privat,Cluj,1995,Kilograme,3155.0
Grau - total,Sector privat,Olt,1995,Kilograme,3678.0
Grau - total,Sector privat,Giurgiu,1995,Kilograme,2969.0
Grau - total,din care: Exploatatii agricole individuale,Arges,1995,Kilograme,3275.0
Grau - total,din care: Exploatatii agricole individuale,Mun. Bucuresti -incl. SAI,1995,Kilograme,2963.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,1995,Kilograme,4393.0
Grau - total,Sector privat,Buzau,1995,Kilograme,2532.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,1995,Kilograme,2442.0
Grau - total,Sector privat,Sibiu,1995,Kilograme,2997.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,1995,Kilograme,2989.0
Grau - total,Sector privat,Maramures,1995,Kilograme,2443.0
Grau - total,Sector privat,Valcea,1995,Kilograme,4083.0
Grau - total,Sector privat,Ialomita,1995,Kilograme,2592.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,1995,Kilograme,2131.0
Grau - total,din care: Exploatatii agricole individuale,Arad,1995,Kilograme,2833.0
Grau - total,Sector privat,Constanta,1995,Kilograme,2923.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,1995,Kilograme,3641.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,1995,Kilograme,3227.0
Grau - total,Sector privat,Bacau,1995,Kilograme,3152.0
Grau - total,Sector privat,Satu Mare,1995,Kilograme,3783.0
Grau - total,din care: Exploatatii agricole individuale,Galati,1995,Kilograme,2308.0
Grau - total,Sector privat,Arad,1995,Kilograme,3105.0
Grau - total,Sector privat,Prahova,1995,Kilograme,3488.0
Grau - total,Sector privat,Galati,1995,Kilograme,2385.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,1995,Kilograme,2935.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,1995,Kilograme,2796.0
Grau - total,Sector privat,Botosani,1995,Kilograme,2631.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,1995,Kilograme,3178.0
Grau - total,Sector privat,Salaj,1995,Kilograme,3233.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,1995,Kilograme,2536.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,1995,Kilograme,3621.0
Grau - total,Sector privat,Caras-Severin,1995,Kilograme,2779.0
Grau - total,Sector privat,Teleorman,1995,Kilograme,3029.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,1995,Kilograme,2647.0
Grau - total,Sector privat,Tulcea,1995,Kilograme,1725.0
Grau - total,din care: Exploatatii agricole individuale,Mures,1995,Kilograme,3589.0
Grau - total,Sector privat,Iasi,1995,Kilograme,3051.0
Grau - total,din care: Exploatatii agricole individuale,Alba,1995,Kilograme,3216.0
Grau - total,Sector privat,Alba,1995,Kilograme,3294.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,1995,Kilograme,2921.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,1995,Kilograme,1528.0
Grau - total,Sector privat,Hunedoara,1995,Kilograme,3304.0
Grau - total,Sector privat,Mun. Bucuresti -incl. SAI,1995,Kilograme,2746.0
Grau - total,din care: Exploatatii agricole individuale,Timis,1995,Kilograme,3224.0
Grau - total,Sector privat,Vrancea,1995,Kilograme,2622.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,1995,Kilograme,3670.0
Grau - total,Sector privat,Neamt,1995,Kilograme,3559.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,1995,Kilograme,3274.0
Grau - total,Sector privat,Brasov,1995,Kilograme,3221.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,1995,Kilograme,2929.0
Grau - total,din care: Exploatatii agricole individuale,Braila,1995,Kilograme,2384.0
Grau - total,Sector privat,Timis,1995,Kilograme,3254.0
Grau - total,Sector privat,Dolj,1995,Kilograme,2108.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,1995,Kilograme,3658.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,1995,Kilograme,2994.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,1996,Kilograme,1092.0
Grau - total,Sector privat,Dolj,1996,Kilograme,938.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,1996,Kilograme,796.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,1996,Kilograme,942.0
Grau - total,Sector privat,Suceava,1996,Kilograme,939.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,1996,Kilograme,2518.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,1996,Kilograme,1944.0
Grau - total,Sector privat,Covasna,1996,Kilograme,2522.0
Grau - total,Sector privat,Gorj,1996,Kilograme,1749.0
Grau - total,Sector privat,Bihor,1996,Kilograme,2034.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,1996,Kilograme,1908.0
Grau - total,Sector privat,Calarasi,1996,Kilograme,858.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,1996,Kilograme,874.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,1996,Kilograme,1838.0
Grau - total,Sector privat,Vaslui,1996,Kilograme,872.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,1996,Kilograme,1847.0
Grau - total,Sector privat,Harghita,1996,Kilograme,1906.0
Grau - total,Sector privat,Mehedinti,1996,Kilograme,1014.0
Grau - total,Sector privat,Bistrita-Nasaud,1996,Kilograme,1829.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,1996,Kilograme,1172.0
Grau - total,din care: Exploatatii agricole individuale,Olt,1996,Kilograme,687.0
Grau - total,Sector privat,Tulcea,1996,Kilograme,1165.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,1996,Kilograme,1362.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,1996,Kilograme,975.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,1996,Kilograme,1918.0
Grau - total,din care: Exploatatii agricole individuale,Mures,1996,Kilograme,2282.0
Grau - total,Sector privat,Braila,1996,Kilograme,1618.0
Grau - total,Sector privat,Mures,1996,Kilograme,2345.0
Grau - total,Sector privat,Olt,1996,Kilograme,782.0
Grau - total,Sector privat,Cluj,1996,Kilograme,1998.0
Grau - total,din care: Exploatatii agricole individuale,Arges,1996,Kilograme,856.0
Grau - total,Sector privat,Giurgiu,1996,Kilograme,1015.0
Grau - total,din care: Exploatatii agricole individuale,Mun. Bucuresti -incl. SAI,1996,Kilograme,892.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,1996,Kilograme,2149.0
Grau - total,Sector privat,Buzau,1996,Kilograme,1240.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,1996,Kilograme,1866.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,1996,Kilograme,1890.0
Grau - total,Sector privat,Sibiu,1996,Kilograme,1697.0
Grau - total,Sector privat,Valcea,1996,Kilograme,2196.0
Grau - total,Sector privat,Maramures,1996,Kilograme,1878.0
Grau - total,din care: Exploatatii agricole individuale,Arad,1996,Kilograme,2985.0
Grau - total,Sector privat,Ialomita,1996,Kilograme,1365.0
Grau - total,Sector privat,Constanta,1996,Kilograme,2161.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,1996,Kilograme,971.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,1996,Kilograme,1388.0
Grau - total,Sector privat,Bacau,1996,Kilograme,1238.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,1996,Kilograme,2352.0
Grau - total,Sector privat,Satu Mare,1996,Kilograme,2717.0
Grau - total,Sector privat,Arad,1996,Kilograme,2765.0
Grau - total,din care: Exploatatii agricole individuale,Galati,1996,Kilograme,865.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,1996,Kilograme,954.0
Grau - total,Sector privat,Prahova,1996,Kilograme,1241.0
Grau - total,Sector privat,Galati,1996,Kilograme,994.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,1996,Kilograme,2099.0
Grau - total,Sector privat,Botosani,1996,Kilograme,285.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,1996,Kilograme,2263.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,1996,Kilograme,261.0
Grau - total,Sector privat,Salaj,1996,Kilograme,2278.0
Grau - total,Sector privat,Caras-Severin,1996,Kilograme,2081.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,1996,Kilograme,1760.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,1996,Kilograme,1092.0
Grau - total,Sector privat,Teleorman,1996,Kilograme,1953.0
Grau - total,Sector privat,Dambovita,1996,Kilograme,1050.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,1996,Kilograme,2203.0
Grau - total,Sector privat,Iasi,1996,Kilograme,689.0
Grau - total,din care: Exploatatii agricole individuale,Alba,1996,Kilograme,1841.0
Grau - total,Sector privat,Alba,1996,Kilograme,1748.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,1996,Kilograme,820.0
Grau - total,Sector privat,Hunedoara,1996,Kilograme,2155.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,1996,Kilograme,991.0
Grau - total,din care: Exploatatii agricole individuale,Timis,1996,Kilograme,2030.0
Grau - total,Sector privat,Mun. Bucuresti -incl. SAI,1996,Kilograme,875.0
Grau - total,Sector privat,Vrancea,1996,Kilograme,1423.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,1996,Kilograme,1133.0
Grau - total,Sector privat,Neamt,1996,Kilograme,1263.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,1996,Kilograme,2005.0
Grau - total,Sector privat,Brasov,1996,Kilograme,2060.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,1996,Kilograme,2111.0
Grau - total,Sector privat,Timis,1996,Kilograme,2069.0
Grau - total,din care: Exploatatii agricole individuale,Braila,1996,Kilograme,1584.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,1996,Kilograme,1225.0
Grau - total,Sector privat,Arges,1996,Kilograme,1008.0
Grau - total,Sector privat,Arges,1997,Kilograme,2358.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,1997,Kilograme,3338.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,1997,Kilograme,3791.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,1997,Kilograme,3114.0
Grau - total,Sector privat,Suceava,1997,Kilograme,2593.0
Grau - total,Sector privat,Covasna,1997,Kilograme,3128.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,1997,Kilograme,2182.0
Grau - total,Sector privat,Gorj,1997,Kilograme,3011.0
Grau - total,Sector privat,Bihor,1997,Kilograme,2313.0
Grau - total,Sector privat,Calarasi,1997,Kilograme,3881.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,1997,Kilograme,2572.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,1997,Kilograme,2257.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,1997,Kilograme,2064.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,1997,Kilograme,2540.0
Grau - total,Sector privat,Vaslui,1997,Kilograme,2261.0
Grau - total,Sector privat,Harghita,1997,Kilograme,2150.0
Grau - total,Sector privat,Mehedinti,1997,Kilograme,3647.0
Grau - total,Sector privat,Bistrita-Nasaud,1997,Kilograme,2532.0
Grau - total,Sector privat,Dambovita,1997,Kilograme,2464.0
Grau - total,din care: Exploatatii agricole individuale,Olt,1997,Kilograme,2665.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,1997,Kilograme,2694.0
Grau - total,Sector privat,Teleorman,1997,Kilograme,2477.0
Grau - total,din care: Exploatatii agricole individuale,Mures,1997,Kilograme,2954.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,1997,Kilograme,2596.0
Grau - total,Sector privat,Braila,1997,Kilograme,3213.0
Grau - total,Sector privat,Mures,1997,Kilograme,2984.0
Grau - total,Sector privat,Olt,1997,Kilograme,2705.0
Grau - total,Sector privat,Cluj,1997,Kilograme,2679.0
Grau - total,Sector privat,Giurgiu,1997,Kilograme,2567.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,1997,Kilograme,2164.0
Grau - total,din care: Exploatatii agricole individuale,Mun. Bucuresti -incl. SAI,1997,Kilograme,2804.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,1997,Kilograme,4505.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,1997,Kilograme,2841.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,1997,Kilograme,2057.0
Grau - total,Sector privat,Buzau,1997,Kilograme,3005.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,1997,Kilograme,2579.0
Grau - total,Sector privat,Sibiu,1997,Kilograme,2507.0
Grau - total,din care: Exploatatii agricole individuale,Braila,1997,Kilograme,3163.0
Grau - total,Sector privat,Valcea,1997,Kilograme,4122.0
Grau - total,Sector privat,Maramures,1997,Kilograme,2089.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,1997,Kilograme,3444.0
Grau - total,Sector privat,Ialomita,1997,Kilograme,3794.0
Grau - total,din care: Exploatatii agricole individuale,Arad,1997,Kilograme,2670.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,1997,Kilograme,2354.0
Grau - total,Sector privat,Constanta,1997,Kilograme,3373.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,1997,Kilograme,2645.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,1997,Kilograme,2521.0
Grau - total,Sector privat,Bacau,1997,Kilograme,2780.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,1997,Kilograme,2687.0
Grau - total,Sector privat,Arad,1997,Kilograme,2909.0
Grau - total,Sector privat,Satu Mare,1997,Kilograme,2840.0
Grau - total,din care: Exploatatii agricole individuale,Arges,1997,Kilograme,2302.0
Grau - total,Sector privat,Prahova,1997,Kilograme,3281.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,1997,Kilograme,2360.0
